level,lessonId,title,titleEn,explanationViDraft
N1,11,Noun を境にして,"Means as a turning point, since (time), or from (time) on","Mẫu Noun を境にして dùng để diễn tả: sắc thái/cách dùng cần đối chiếu thêm. Cấu trúc: Noun + を境に(して). Đây là ngữ pháp N1 thường gặp trong đọc hiểu và câu văn trang trọng; cần duyệt lại sắc thái, văn cảnh dùng và bản dịch ví dụ trước khi bỏ nhãn kiểm duyệt."
N1,11,Noun を機にして,To take the opportunity to; taking the occasion to; on the occasion of,"Mẫu Noun を機にして dùng để diễn tả: sắc thái/cách dùng cần đối chiếu thêm. Cấu trúc: Noun + を機にして. Đây là ngữ pháp N1 thường gặp trong đọc hiểu và câu văn trang trọng; cần duyệt lại sắc thái, văn cảnh dùng và bản dịch ví dụ trước khi bỏ nhãn kiểm duyệt."
N1,11,Noun を皮切りに / を皮切りにして,"Used to indicate the starting point of some series of events or actions; starting with, beginning with","Mẫu Noun を皮切りに / を皮切りにして dùng để diễn tả: sắc thái/cách dùng cần đối chiếu thêm. Cấu trúc: Noun + を皮切りに / を皮切りにして. Đây là ngữ pháp N1 thường gặp trong đọc hiểu và câu văn trang trọng; cần duyệt lại sắc thái, văn cảnh dùng và bản dịch ví dụ trước khi bỏ nhãn kiểm duyệt."
N1,11,Noun を皮切りにして,"Used to express Starting with, Beginning with","Mẫu Noun を皮切りにして dùng để diễn tả: sắc thái/cách dùng cần đối chiếu thêm. Cấu trúc: Noun + を皮切りに (して). Đây là ngữ pháp N1 thường gặp trong đọc hiểu và câu văn trang trọng; cần duyệt lại sắc thái, văn cảnh dùng và bản dịch ví dụ trước khi bỏ nhãn kiểm duyệt."
N1,11,Noun を禁じ得ない,"Cannot help but do, or inevitable","Mẫu Noun を禁じ得ない dùng để diễn tả: sắc thái/cách dùng cần đối chiếu thêm. Cấu trúc: Noun + を禁じ得ない. Đây là ngữ pháp N1 thường gặp trong đọc hiểu và câu văn trang trọng; cần duyệt lại sắc thái, văn cảnh dùng và bản dịch ví dụ trước khi bỏ nhãn kiểm duyệt."
N1,12,Noun を経て,Expresses the idea of through or via; going through some process or phase,"Mẫu Noun を経て dùng để diễn tả: diễn tả sắc thái/cách dùng cần đối chiếu thêm; thông qua; sắc thái/cách dùng cần đối chiếu thêm. Cấu trúc: Noun + を経て. Đây là ngữ pháp N1 thường gặp trong đọc hiểu và câu văn trang trọng; cần duyệt lại sắc thái, văn cảnh dùng và bản dịch ví dụ trước khi bỏ nhãn kiểm duyệt."
N1,12,Noun を踏まえて,Based on; taking into account; in light of,"Mẫu Noun を踏まえて dùng để diễn tả: dựa trên; sắc thái/cách dùng cần đối chiếu thêm. Cấu trúc: Noun + を踏まえて. Đây là ngữ pháp N1 thường gặp trong đọc hiểu và câu văn trang trọng; cần duyệt lại sắc thái, văn cảnh dùng và bản dịch ví dụ trước khi bỏ nhãn kiểm duyệt."
N1,12,Noun を限りに,"Expresses the idea of as of, with, or from, indicating the end of something or a point of change","Mẫu Noun を限りに dùng để diễn tả: diễn tả sắc thái/cách dùng cần đối chiếu thêm; với; sắc thái/cách dùng cần đối chiếu thêm. Cấu trúc: Noun + を限りに. Đây là ngữ pháp N1 thường gặp trong đọc hiểu và câu văn trang trọng; cần duyệt lại sắc thái, văn cảnh dùng và bản dịch ví dụ trước khi bỏ nhãn kiểm duyệt."
N1,12,Noun 並み,"Indicates like or as something or someone; equivalent to, around","Mẫu Noun 並み dùng để diễn tả: biểu thị như; giống như; sắc thái/cách dùng cần đối chiếu thêm. Cấu trúc: Noun + 並み. Đây là ngữ pháp N1 thường gặp trong đọc hiểu và câu văn trang trọng; cần duyệt lại sắc thái, văn cảnh dùng và bản dịch ví dụ trước khi bỏ nhãn kiểm duyệt."
N1,12,Noun + 前提で,"Expresses a condition or requirement for something to be established: on the assumption that, under the condition of","Mẫu Noun + 前提で dùng để diễn tả: diễn tả sắc thái/cách dùng cần đối chiếu thêm; sắc thái/cách dùng cần đối chiếu thêm. Cấu trúc: Noun + 前提で. Đây là ngữ pháp N1 thường gặp trong đọc hiểu và câu văn trang trọng; cần duyệt lại sắc thái, văn cảnh dùng và bản dịch ví dụ trước khi bỏ nhãn kiểm duyệt."
N1,12,Verbる / Noun(である) + 限り(は) (kagiri (wa)),"Expresses as long as, while this condition is true","Mẫu Verbる / Noun(である) + 限り(は) (kagiri (wa)) dùng để diễn tả: diễn tả sắc thái/cách dùng cần đối chiếu thêm; sắc thái/cách dùng cần đối chiếu thêm. Cấu trúc: Verb-dictionary form + 限り(は) Noun(である) + 限り(は). Đây là ngữ pháp N1 thường gặp trong đọc hiểu và câu văn trang trọng; cần duyệt lại sắc thái, văn cảnh dùng và bản dịch ví dụ trước khi bỏ nhãn kiểm duyệt."
N1,12,Verb がてら,"Expresses doing something while doing another; while, on the occasion of","Mẫu Verb がてら dùng để diễn tả: diễn tả sắc thái/cách dùng cần đối chiếu thêm; trong khi; sắc thái/cách dùng cần đối chiếu thêm. Cấu trúc: Verb (dictionary or -ます stem) + がてら. Đây là ngữ pháp N1 thường gặp trong đọc hiểu và câu văn trang trọng; cần duyệt lại sắc thái, văn cảnh dùng và bản dịch ví dụ trước khi bỏ nhãn kiểm duyệt."
N1,12,Verb こそすれ,"Often used in the pattern Xこそすれ、Y〜ない, meaning One might do X, but definitely not Y","Mẫu Verb こそすれ dùng để diễn tả: sắc thái/cách dùng cần đối chiếu thêm. Cấu trúc: Verb-ますstem + こそすれ、(絶対に)～ない. Đây là ngữ pháp N1 thường gặp trong đọc hiểu và câu văn trang trọng; cần duyệt lại sắc thái, văn cảnh dùng và bản dịch ví dụ trước khi bỏ nhãn kiểm duyệt."
N1,12,Verb させられる,Expresses being forced to do something or being made to do something,"Mẫu Verb させられる dùng để diễn tả: diễn tả sắc thái/cách dùng cần đối chiếu thêm; sắc thái/cách dùng cần đối chiếu thêm. Cấu trúc: Verb-casual (non-past) + させられる. Đây là ngữ pháp N1 thường gặp trong đọc hiểu và câu văn trang trọng; cần duyệt lại sắc thái, văn cảnh dùng và bản dịch ví dụ trước khi bỏ nhãn kiểm duyệt."
N1,12,Verb ざるを得ない,"Cannot but, have no choice but to, forced to","Mẫu Verb ざるを得ない dùng để diễn tả: sắc thái/cách dùng cần đối chiếu thêm. Cấu trúc: Verb-dictionary form + ざるを得ない (する → せざるを得ない). Đây là ngữ pháp N1 thường gặp trong đọc hiểu và câu văn trang trọng; cần duyệt lại sắc thái, văn cảnh dùng và bản dịch ví dụ trước khi bỏ nhãn kiểm duyệt."
N1,13,Verb ずじまい,Expressing regret for not having done something; not being able to; missing the chance to do it,"Mẫu Verb ずじまい dùng để diễn tả: sắc thái/cách dùng cần đối chiếu thêm. Cấu trúc: Verb-ない form (remove ない) + ずじまい. Đây là ngữ pháp N1 thường gặp trong đọc hiểu và câu văn trang trọng; cần duyệt lại sắc thái, văn cảnh dùng và bản dịch ví dụ trước khi bỏ nhãn kiểm duyệt."
N1,13,Verb ずとも,"Means Even without doing (X), (Y) can still happen","Mẫu Verb ずとも dùng để diễn tả: sắc thái/cách dùng cần đối chiếu thêm. Cấu trúc: Verb-negative stem + ずとも. Đây là ngữ pháp N1 thường gặp trong đọc hiểu và câu văn trang trọng; cần duyệt lại sắc thái, văn cảnh dùng và bản dịch ví dụ trước khi bỏ nhãn kiểm duyệt."
N1,13,Verb ずにはおかない,"Expresses cannot help but..., will definitely..., or must do something","Mẫu Verb ずにはおかない dùng để diễn tả: diễn tả sắc thái/cách dùng cần đối chiếu thêm; sắc thái/cách dùng cần đối chiếu thêm. Cấu trúc: Verb-ない form (remove ない) + ずにはおかない. Đây là ngữ pháp N1 thường gặp trong đọc hiểu và câu văn trang trọng; cần duyệt lại sắc thái, văn cảnh dùng và bản dịch ví dụ trước khi bỏ nhãn kiểm duyệt."
N1,13,Verb ずにはすまない,"Cannot do without..., unavoidable, have to","Mẫu Verb ずにはすまない dùng để diễn tả: sắc thái/cách dùng cần đối chiếu thêm; phải. Cấu trúc: Verb-ない form (remove ない) + ずにはすまない. Đây là ngữ pháp N1 thường gặp trong đọc hiểu và câu văn trang trọng; cần duyệt lại sắc thái, văn cảnh dùng và bản dịch ví dụ trước khi bỏ nhãn kiểm duyệt."
N1,13,Verb そうにない,Expresses unlikelihood or that something does not seem likely to happen,"Mẫu Verb そうにない dùng để diễn tả: diễn tả sắc thái/cách dùng cần đối chiếu thêm; sắc thái/cách dùng cần đối chiếu thêm. Cấu trúc: Verb-ますstem + そうにない. Đây là ngữ pháp N1 thường gặp trong đọc hiểu và câu văn trang trọng; cần duyệt lại sắc thái, văn cảnh dùng và bản dịch ví dụ trước khi bỏ nhãn kiểm duyệt."
N1,13,Verb そうもない,"Expresses negative potential; it doesnt seem like..., its not likely","Mẫu Verb そうもない dùng để diễn tả: diễn tả sắc thái/cách dùng cần đối chiếu thêm; sắc thái/cách dùng cần đối chiếu thêm. Cấu trúc: Verb-ますstem + そうもない. Đây là ngữ pháp N1 thường gặp trong đọc hiểu và câu văn trang trọng; cần duyệt lại sắc thái, văn cảnh dùng và bản dịch ví dụ trước khi bỏ nhãn kiểm duyệt."
N1,13,Verb そばから,"Expresses that as soon as one action finishes, another begins immediately","Mẫu Verb そばから dùng để diễn tả: diễn tả sắc thái/cách dùng cần đối chiếu thêm; sắc thái/cách dùng cần đối chiếu thêm. Cấu trúc: Verb-ますstem + そばから. Đây là ngữ pháp N1 thường gặp trong đọc hiểu và câu văn trang trọng; cần duyệt lại sắc thái, văn cảnh dùng và bản dịch ví dụ trước khi bỏ nhãn kiểm duyệt."
N1,13,Verb たが最後,"Emphasizes once something happens, there is no going back; once, as soon as, etc","Mẫu Verb たが最後 dùng để diễn tả: sắc thái/cách dùng cần đối chiếu thêm; ngay khi. Cấu trúc: Verb-casual, past (た form) + が最後. Đây là ngữ pháp N1 thường gặp trong đọc hiểu và câu văn trang trọng; cần duyệt lại sắc thái, văn cảnh dùng và bản dịch ví dụ trước khi bỏ nhãn kiểm duyệt."
N1,13,Verb たことにしてください,Asking someone to pretend or accept that something has already happened or taken a certain state,"Mẫu Verb たことにしてください dùng để diễn tả: sắc thái/cách dùng cần đối chiếu thêm. Cấu trúc: Verb (past, casual) + ことにしてください. Đây là ngữ pháp N1 thường gặp trong đọc hiểu và câu văn trang trọng; cần duyệt lại sắc thái, văn cảnh dùng và bản dịch ví dụ trước khi bỏ nhãn kiểm duyệt."
N1,13,Verb たら Verb たで,"Conveys that if something happens (or doesn’t happen), there is a particular consequence or situation either way","Mẫu Verb たら Verb たで dùng để diễn tả: sắc thái/cách dùng cần đối chiếu thêm. Cấu trúc: Verb-た form + ら + (same Verb-た form) + で. Đây là ngữ pháp N1 thường gặp trong đọc hiểu và câu văn trang trọng; cần duyệt lại sắc thái, văn cảnh dùng và bản dịch ví dụ trước khi bỏ nhãn kiểm duyệt."
N1,14,Verb たら きりがない,"Indicates an endless or unending cycle once an action is started; if one starts doing something, it will not stop","Mẫu Verb たら きりがない dùng để diễn tả: biểu thị sắc thái/cách dùng cần đối chiếu thêm; sắc thái/cách dùng cần đối chiếu thêm. Cấu trúc: Verb-た form + ら + きりがない. Đây là ngữ pháp N1 thường gặp trong đọc hiểu và câu văn trang trọng; cần duyệt lại sắc thái, văn cảnh dùng và bản dịch ví dụ trước khi bỏ nhãn kiểm duyệt."
N1,14,Verb たら最後,"Expresses that once a certain action happens, the situation changes irreversibly—usually in a negative way","Mẫu Verb たら最後 dùng để diễn tả: diễn tả sắc thái/cách dùng cần đối chiếu thêm; sắc thái/cách dùng cần đối chiếu thêm. Cấu trúc: Verb-た form + ら最後. Đây là ngữ pháp N1 thường gặp trong đọc hiểu và câu văn trang trọng; cần duyệt lại sắc thái, văn cảnh dùng và bản dịch ví dụ trước khi bỏ nhãn kiểm duyệt."
N1,14,Verb つ Verb つ,Expresses two alternating actions happening repeatedly,"Mẫu Verb つ Verb つ dùng để diễn tả: diễn tả sắc thái/cách dùng cần đối chiếu thêm. Cấu trúc: Verb-ますstem + つ + Verb-ますstem + つ. Đây là ngữ pháp N1 thường gặp trong đọc hiểu và câu văn trang trọng; cần duyệt lại sắc thái, văn cảnh dùng và bản dịch ví dụ trước khi bỏ nhãn kiểm duyệt."
N1,14,Verb てからというもの,"Expresses that ever since a certain event happened, a condition has continued until now","Mẫu Verb てからというもの dùng để diễn tả: diễn tả sắc thái/cách dùng cần đối chiếu thêm; sắc thái/cách dùng cần đối chiếu thêm. Cấu trúc: Verb-て form + からというもの. Đây là ngữ pháp N1 thường gặp trong đọc hiểu và câu văn trang trọng; cần duyệt lại sắc thái, văn cảnh dùng và bản dịch ví dụ trước khi bỏ nhãn kiểm duyệt."
N1,14,Verb てこそ,"Emphasizes only by doing something, a certain result or realization can occur","Mẫu Verb てこそ dùng để diễn tả: sắc thái/cách dùng cần đối chiếu thêm. Cấu trúc: Verb-て form + こそ. Đây là ngữ pháp N1 thường gặp trong đọc hiểu và câu văn trang trọng; cần duyệt lại sắc thái, văn cảnh dùng và bản dịch ví dụ trước khi bỏ nhãn kiểm duyệt."
N1,14,Verb ては,"Expresses a repeated pattern or cycle, often implying a frustrating outcome; whenever X happens, Y happens again","Mẫu Verb ては dùng để diễn tả: diễn tả sắc thái/cách dùng cần đối chiếu thêm; sắc thái/cách dùng cần đối chiếu thêm. Cấu trúc: Verb-て form + は. Đây là ngữ pháp N1 thường gặp trong đọc hiểu và câu văn trang trọng; cần duyệt lại sắc thái, văn cảnh dùng và bản dịch ví dụ trước khi bỏ nhãn kiểm duyệt."
N1,14,Verb ては Verb,"Expresses a repeated pattern of action; translates as every time, whenever, etc","Mẫu Verb ては Verb dùng để diễn tả: diễn tả sắc thái/cách dùng cần đối chiếu thêm; sắc thái/cách dùng cần đối chiếu thêm; mỗi khi. Cấu trúc: Verb-て form + は + Verb. Đây là ngữ pháp N1 thường gặp trong đọc hiểu và câu văn trang trọng; cần duyệt lại sắc thái, văn cảnh dùng và bản dịch ví dụ trước khi bỏ nhãn kiểm duyệt."
N1,14,Verb てまでも,"Expresses even if it means doing..., no matter what it takes","Mẫu Verb てまでも dùng để diễn tả: diễn tả sắc thái/cách dùng cần đối chiếu thêm; sắc thái/cách dùng cần đối chiếu thêm. Cấu trúc: Verb-て form + までも. Đây là ngữ pháp N1 thường gặp trong đọc hiểu và câu văn trang trọng; cần duyệt lại sắc thái, văn cảnh dùng và bản dịch ví dụ trước khi bỏ nhãn kiểm duyệt."
N1,14,Verb てみせる,"Show by doing, demonstrate, prove by action","Mẫu Verb てみせる dùng để diễn tả: sắc thái/cách dùng cần đối chiếu thêm. Cấu trúc: Verb-て form + みせる. Đây là ngữ pháp N1 thường gặp trong đọc hiểu và câu văn trang trọng; cần duyệt lại sắc thái, văn cảnh dùng và bản dịch ví dụ trước khi bỏ nhãn kiểm duyệt."
N1,14,Verb てやまない,"Used with certain emotional/mental verbs to show a strong, unceasing emotion: cant stop, never cease to","Mẫu Verb てやまない dùng để diễn tả: sắc thái/cách dùng cần đối chiếu thêm. Cấu trúc: Verb-て form + やまない (common with certain verbs). Đây là ngữ pháp N1 thường gặp trong đọc hiểu và câu văn trang trọng; cần duyệt lại sắc thái, văn cảnh dùng và bản dịch ví dụ trước khi bỏ nhãn kiểm duyệt."
N1,15,Verb ないではおかない,"Means cannot help but do, will definitely do, or is bound to happen","Mẫu Verb ないではおかない dùng để diễn tả: sắc thái/cách dùng cần đối chiếu thêm. Cấu trúc: Verb-ない form + ではおかない. Đây là ngữ pháp N1 thường gặp trong đọc hiểu và câu văn trang trọng; cần duyệt lại sắc thái, văn cảnh dùng và bản dịch ví dụ trước khi bỏ nhãn kiểm duyệt."
N1,15,Verb ないではすまない,"Cannot end without doing, must do—an unavoidable moral or social necessity","Mẫu Verb ないではすまない dùng để diễn tả: sắc thái/cách dùng cần đối chiếu thêm. Cấu trúc: Verb-ない form + ではすまない. Đây là ngữ pháp N1 thường gặp trong đọc hiểu và câu văn trang trọng; cần duyệt lại sắc thái, văn cảnh dùng và bản dịch ví dụ trước khi bỏ nhãn kiểm duyệt."
N1,15,Verb ないまでも,"Even if not to the extent of..., although not completely","Mẫu Verb ないまでも dùng để diễn tả: sắc thái/cách dùng cần đối chiếu thêm. Cấu trúc: Verb-ない form + までも. Đây là ngữ pháp N1 thường gặp trong đọc hiểu và câu văn trang trọng; cần duyệt lại sắc thái, văn cảnh dùng và bản dịch ví dụ trước khi bỏ nhãn kiểm duyệt."
N1,15,Verb ないものだろうか,"Expressing hope or wonder if something can be done: Isnt there a way...?, Cant we...?","Mẫu Verb ないものだろうか dùng để diễn tả: sắc thái/cách dùng cần đối chiếu thêm. Cấu trúc: Verb-negative (often negative potential) + ものだろうか. Đây là ngữ pháp N1 thường gặp trong đọc hiểu và câu văn trang trọng; cần duyệt lại sắc thái, văn cảnh dùng và bản dịch ví dụ trước khi bỏ nhãn kiểm duyệt."
N1,15,Verb ないものでもない,"Expresses the idea that its not entirely impossible or non-existent: Its not that I dont..., Its not that there arent","Mẫu Verb ないものでもない dùng để diễn tả: diễn tả sắc thái/cách dùng cần đối chiếu thêm; sắc thái/cách dùng cần đối chiếu thêm. Cấu trúc: Verb-negative form (ない form) + ものでもない. Đây là ngữ pháp N1 thường gặp trong đọc hiểu và câu văn trang trọng; cần duyệt lại sắc thái, văn cảnh dùng và bản dịch ví dụ trước khi bỏ nhãn kiểm duyệt."
N1,15,Verb の ない Noun,Used to modify a noun with a negative verb form; a Noun without (Verb),"Mẫu Verb の ない Noun dùng để diễn tả: sắc thái/cách dùng cần đối chiếu thêm. Cấu trúc: Verb in negative form + の + Noun. Đây là ngữ pháp N1 thường gặp trong đọc hiểu và câu văn trang trọng; cần duyệt lại sắc thái, văn cảnh dùng và bản dịch ví dụ trước khi bỏ nhãn kiểm duyệt."
N1,15,Verb ば きりがない,"Indicates theres no end once you start listing, doing, or saying something: If one starts to..., there will be no end","Mẫu Verb ば きりがない dùng để diễn tả: biểu thị sắc thái/cách dùng cần đối chiếu thêm; sắc thái/cách dùng cần đối chiếu thêm. Cấu trúc: Verb-conditional form (ば) + きりがない. Đây là ngữ pháp N1 thường gặp trong đọc hiểu và câu văn trang trọng; cần duyệt lại sắc thái, văn cảnh dùng và bản dịch ví dụ trước khi bỏ nhãn kiểm duyệt."
N1,15,Verb もしないで,Means without even doing,"Mẫu Verb もしないで dùng để diễn tả: sắc thái/cách dùng cần đối chiếu thêm. Cấu trúc: Verb (masu stem) + もしないで. Đây là ngữ pháp N1 thường gặp trong đọc hiểu và câu văn trang trọng; cần duyệt lại sắc thái, văn cảnh dùng và bản dịch ví dụ trước khi bỏ nhãn kiểm duyệt."
N1,15,Verb やしない,"Expresses a strong denial or refusal: I would never..., No way I would","Mẫu Verb やしない dùng để diễn tả: diễn tả sắc thái/cách dùng cần đối chiếu thêm; sắc thái/cách dùng cần đối chiếu thêm. Cấu trúc: Verb (masu stem) + やしない. Đây là ngữ pháp N1 thường gặp trong đọc hiểu và câu văn trang trọng; cần duyệt lại sắc thái, văn cảnh dùng và bản dịch ví dụ trước khi bỏ nhãn kiểm duyệt."
N1,15,Verb よう,Expresses the way/manner of doing something or in order to / so that / try to,"Mẫu Verb よう dùng để diễn tả: diễn tả sắc thái/cách dùng cần đối chiếu thêm; sắc thái/cách dùng cần đối chiếu thêm; để. Cấu trúc: Verb (dictionary or negative form) + ように (する / etc.). Đây là ngữ pháp N1 thường gặp trong đọc hiểu và câu văn trang trọng; cần duyệt lại sắc thái, văn cảnh dùng và bản dịch ví dụ trước khi bỏ nhãn kiểm duyệt."
N1,16,Verb ようか Verbるまいか,Expresses indecision: Should I do it or not?,"Mẫu Verb ようか Verbるまいか dùng để diễn tả: diễn tả sắc thái/cách dùng cần đối chiếu thêm; sắc thái/cách dùng cần đối chiếu thêm. Cấu trúc: Verb-volitional form + か + Verb-volitional negative form (まい) + か. Đây là ngữ pháp N1 thường gặp trong đọc hiểu và câu văn trang trọng; cần duyệt lại sắc thái, văn cảnh dùng và bản dịch ví dụ trước khi bỏ nhãn kiểm duyệt."
N1,16,Verb ようが Verb るまいが,"Expresses whether or not, no matter if something happens or not","Mẫu Verb ようが Verb るまいが dùng để diễn tả: diễn tả sắc thái/cách dùng cần đối chiếu thêm; sắc thái/cách dùng cần đối chiếu thêm. Cấu trúc: Verb-volitional form + が + Verb-negative volitional form + が. Đây là ngữ pháp N1 thường gặp trong đọc hiểu và câu văn trang trọng; cần duyệt lại sắc thái, văn cảnh dùng và bản dịch ví dụ trước khi bỏ nhãn kiểm duyệt."
N1,16,Verb ようがない,"Expresses no way to do something, impossible to do","Mẫu Verb ようがない dùng để diễn tả: diễn tả sắc thái/cách dùng cần đối chiếu thêm; sắc thái/cách dùng cần đối chiếu thêm. Cấu trúc: Verb (masu stem) + ようがない. Đây là ngữ pháp N1 thường gặp trong đọc hiểu và câu văn trang trọng; cần duyệt lại sắc thái, văn cảnh dùng và bản dịch ví dụ trước khi bỏ nhãn kiểm duyệt."
N1,16,Verb ようと Verbる まいと,"This structure indicates that regardless of whether one does (verb) or not, the outcome/attitude remains unchanged","Mẫu Verb ようと Verbる まいと dùng để diễn tả: sắc thái/cách dùng cần đối chiếu thêm. Cấu trúc: Verb-volitional + と + Verb-negative volitional (～まい) + と. Đây là ngữ pháp N1 thường gặp trong đọc hiểu và câu văn trang trọng; cần duyệt lại sắc thái, văn cảnh dùng và bản dịch ví dụ trước khi bỏ nhãn kiểm duyệt."
N1,16,Verb ようにも,"Used to express even though one wants to do something, one cant for some reason","Mẫu Verb ようにも dùng để diễn tả: sắc thái/cách dùng cần đối chiếu thêm. Cấu trúc: Verb-volitional form + にも + (reason/potential negative, etc.). Đây là ngữ pháp N1 thường gặp trong đọc hiểu và câu văn trang trọng; cần duyệt lại sắc thái, văn cảnh dùng và bản dịch ví dụ trước khi bỏ nhãn kiểm duyệt."
N1,16,Verb ようにも Verb れない,Expresses the inability to do something even if one wants/tries,"Mẫu Verb ようにも Verb れない dùng để diễn tả: diễn tả sắc thái/cách dùng cần đối chiếu thêm; sắc thái/cách dùng cần đối chiếu thêm. Cấu trúc: Verb-volitional form + にも + (potential negative form / reason). Đây là ngữ pháp N1 thường gặp trong đọc hiểu và câu văn trang trọng; cần duyệt lại sắc thái, văn cảnh dùng và bản dịch ví dụ trước khi bỏ nhãn kiểm duyệt."
N1,16,Verb ようもない,Expresses its impossible to do something,"Mẫu Verb ようもない dùng để diễn tả: diễn tả sắc thái/cách dùng cần đối chiếu thêm. Cấu trúc: Verb-ます stem + ようもない. Đây là ngữ pháp N1 thường gặp trong đọc hiểu và câu văn trang trọng; cần duyệt lại sắc thái, văn cảnh dùng và bản dịch ví dụ trước khi bỏ nhãn kiểm duyệt."
N1,16,Verbる がままに,Expresses letting something happen as it is; just as something does,"Mẫu Verbる がままに dùng để diễn tả: diễn tả sắc thái/cách dùng cần đối chiếu thêm; sắc thái/cách dùng cần đối chiếu thêm. Cấu trúc: Verb-dictionary form + がままに. Đây là ngữ pháp N1 thường gặp trong đọc hiểu và câu văn trang trọng; cần duyệt lại sắc thái, văn cảnh dùng và bản dịch ví dụ trước khi bỏ nhãn kiểm duyệt."
N1,16,Verbる が早いか,Expresses as soon as... or the moment when,"Mẫu Verbる が早いか dùng để diễn tả: diễn tả ngay khi; sắc thái/cách dùng cần đối chiếu thêm. Cấu trúc: Verb-dictionary form + が早いか. Đây là ngữ pháp N1 thường gặp trong đọc hiểu và câu văn trang trọng; cần duyệt lại sắc thái, văn cảnh dùng và bản dịch ví dụ trước khi bỏ nhãn kiểm duyệt."
N1,17,Verbる くらいなら,"Expresses preference to avoid something: rather than..., if it comes to doing X, Id rather","Mẫu Verbる くらいなら dùng để diễn tả: diễn tả sắc thái/cách dùng cần đối chiếu thêm; sắc thái/cách dùng cần đối chiếu thêm. Cấu trúc: Verb-dictionary form + くらいなら. Đây là ngữ pháp N1 thường gặp trong đọc hiểu và câu văn trang trọng; cần duyệt lại sắc thái, văn cảnh dùng và bản dịch ví dụ trước khi bỏ nhãn kiểm duyệt."
N1,17,Verbる こと なし に,Used to express without doing something,"Mẫu Verbる こと なし に dùng để diễn tả: sắc thái/cách dùng cần đối chiếu thêm. Cấu trúc: Verb-dictionary form + ことなしに. Đây là ngữ pháp N1 thường gặp trong đọc hiểu và câu văn trang trọng; cần duyệt lại sắc thái, văn cảnh dùng và bản dịch ví dụ trước khi bỏ nhãn kiểm duyệt."
N1,17,Verbる ことのないように,"Expresses the desire or effort to prevent something: so as not to..., to avoid","Mẫu Verbる ことのないように dùng để diễn tả: diễn tả sắc thái/cách dùng cần đối chiếu thêm; sắc thái/cách dùng cần đối chiếu thêm. Cấu trúc: Verb-dictionary form + ことのないように. Đây là ngữ pháp N1 thường gặp trong đọc hiểu và câu văn trang trọng; cần duyệt lại sắc thái, văn cảnh dùng và bản dịch ví dụ trước khi bỏ nhãn kiểm duyệt."
N1,17,Verbる ときりがない,Used to indicate that something can go on endlessly or without limits,"Mẫu Verbる ときりがない dùng để diễn tả: sắc thái/cách dùng cần đối chiếu thêm. Cấu trúc: Verb-casual + と + きりがない. Đây là ngữ pháp N1 thường gặp trong đọc hiểu và câu văn trang trọng; cần duyệt lại sắc thái, văn cảnh dùng và bản dịch ví dụ trước khi bỏ nhãn kiểm duyệt."
N1,17,Verbる ともなく Verb,"Used to express without a particular intention, unconsciously, or before one knows it","Mẫu Verbる ともなく Verb dùng để diễn tả: sắc thái/cách dùng cần đối chiếu thêm. Cấu trúc: Verb-dictionary form + ともなく + Verb. Đây là ngữ pháp N1 thường gặp trong đọc hiểu và câu văn trang trọng; cần duyệt lại sắc thái, văn cảnh dùng và bản dịch ví dụ trước khi bỏ nhãn kiểm duyệt."
N1,17,Verbる ともなしに Verb,Expresses doing something unintentionally or without conscious thought,"Mẫu Verbる ともなしに Verb dùng để diễn tả: diễn tả sắc thái/cách dùng cần đối chiếu thêm; sắc thái/cách dùng cần đối chiếu thêm. Cấu trúc: Verb-dictionary form + ともなしに + Verb. Đây là ngữ pháp N1 thường gặp trong đọc hiểu và câu văn trang trọng; cần duyệt lại sắc thái, văn cảnh dùng và bản dịch ví dụ trước khi bỏ nhãn kiểm duyệt."
N1,17,Verbる なり,Expresses as soon as or the moment,"Mẫu Verbる なり dùng để diễn tả: diễn tả ngay khi; sắc thái/cách dùng cần đối chiếu thêm. Cấu trúc: Verb-dictionary form + なり. Đây là ngữ pháp N1 thường gặp trong đọc hiểu và câu văn trang trọng; cần duyệt lại sắc thái, văn cảnh dùng và bản dịch ví dụ trước khi bỏ nhãn kiểm duyệt."
N1,17,Verbる にとどまらず～も,"Expresses not only... but also, not limited to","Mẫu Verbる にとどまらず～も dùng để diễn tả: diễn tả sắc thái/cách dùng cần đối chiếu thêm; sắc thái/cách dùng cần đối chiếu thêm. Cấu trúc: Noun / Verb-dictionary form + にとどまらず + も/ほかのこと. Đây là ngữ pháp N1 thường gặp trong đọc hiểu và câu văn trang trọng; cần duyệt lại sắc thái, văn cảnh dùng và bản dịch ví dụ trước khi bỏ nhãn kiểm duyệt."
N1,17,Verbる にはあたらない,"Used to say there is no need to..., it’s not necessary to","Mẫu Verbる にはあたらない dùng để diễn tả: sắc thái/cách dùng cần đối chiếu thêm. Cấu trúc: Verb-dictionary form + にはあたらない. Đây là ngữ pháp N1 thường gặp trong đọc hiểu và câu văn trang trọng; cần duyệt lại sắc thái, văn cảnh dùng và bản dịch ví dụ trước khi bỏ nhãn kiểm duyệt."
